sentence,labels
Anonymous says2013-03-13T16 : 48:17.497 Report Post i dont think tht it should be ligalized it kills many people everyday KLL MARIJUANA FOR KILLING INNOCENT PEOPLE Anonymous says2013-03-20T14 : 07:21.457 Report Post marijuana is very stupid and gets you high Anonymous says2013-03-25T08 : 53:30.950 Report Post Seriously ?,['OTHER']
"In a Los Angeles Times article , Baca , citing a medical marijuana-related triple murder in West Hollywood , said “ the medicinal marijuana program that voters authorized years ago has been hijacked by underground drug-dealing criminals who are resorting to violence in order to control their piece of the action . ”","['ILLEGAL_TRADE', 'MEDICAL_MARIJUANA']"
""" It simply is n't the government ' s business that somebody is sitting home and enjoying marijuana , "" Gaus said .",['PERSONAL_FREEDOM']
"NARRATOR : There may be discussions about public health and recreational pot , but the revenue is a powerful persuader .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'NATIONAL_BUDGET']"
"NARRATOR : What other doors recreational pot might open is a longstanding concern , and legal pot has reignited the discussion .",['OTHER']
There wo n’t be a pot shop on every corner if the question passes .,['COMMUNITY/SOCIATAL_EFFECTS']
"Like alcohol , you must be 21 in order to purchase pot .","['CHILD_AND_TEEN_SAFETY', 'LEGAL_DRUGS']"
January 1st 2015 was the one year mark that pot has been legalized in Colorado .,['OTHER']
"I believe it should still be illegal ... If you ' re getting high in Colorado today , enjoy it till January 2017 because I will enforce the federal laws against marijuana as President of the United States ... I believe that it does damage to the brain and I think there ' s plenty of evidence that proves it .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"Top elected Republicans voiced their opposition to the pot measure , and several called Colorado ’s recreational marijuana law a failed experiment .",['DRUG_POLICY']
"In 2010 , Californians voted against legalized marijuana with 53.5 percent of voters saying no .",['OTHER']
"And since the California ballot does nothing to eliminate the black market for marijuana — quite the opposite , in fact — legalizing marijuana will only incentivize Mexican DTOs to grow more marijuana to feed the demand and exploit the black market .",['ILLEGAL_TRADE']
"The only way California could effectively eliminate the black market for marijuana , according to Dr. Pacula , “ is to take away the substantial profits in the market and allow the price of marijuana to fall to an amount close to the cost of production .",['ILLEGAL_TRADE']
States can tax users to deter consumption — though not so much as to make consumers turn first to the untaxed black market .,['ILLEGAL_TRADE']
The state should use the tax system and public education to promote the least harmful ways of getting high .,['HARM']
"The costs from health and mental wellness problems , accidents , and damage to our economic productivity will far out strip any tax obtained .",['NATIONAL_BUDGET']
Tobacco also does not carry its economic weight when we tax it ; each year we spend more than $ 200 billion on its social costs and collect only about $ 25 billion in taxes .,['LEGAL_DRUGS']
"Are the increased economic activity , jobs , and tax revenue worth the cost ?",['NATIONAL_BUDGET']
Another 30 BILLION is lost in potential tax revenue .,['NATIONAL_BUDGET']
"Of those savings , $ 25.7 billion would accrue to state and local governments , while $ 15.6 billion would accrue to the federal government .",['NATIONAL_BUDGET']
I ' m sure the government would have no problem spending all that extra money .,['NATIONAL_BUDGET']
There would therefore be less need for the secondary crimes needed to raise money .,['OTHER']
That money can go towards public school construction .,['NATIONAL_BUDGET']
"On the other hand , the financial incentive explains the army of paid signature gatherers that hit the streets over the past few months , whose wages were supplied through donations of more than $ 1 million from dispensaries and the national Marijuana Policy Project .",['OTHER']
A review of New Approach ' s IRS filings confirms the vast majority of contributions to the PAC come from individuals with no apparent ties to the marijuana industry .,['OTHER']
"Three of the commission members would be representatives of current , nonprofit medical-marijuana dispensary companies ; presumably , they would not be in a rush to create a whole bunch of new competition for themselves .",['MEDICAL_MARIJUANA']
A cannabis control commission could keep tight reins on recreational pot vendors .,['DRUG_POLICY']
"The casino industry lobby , which registered its opposition on Friday , noted that state gambling regulators who are strict about offering up casino licenses are wary of those businesses getting involved in the recreational pot industry .",['DRUG_POLICY']
"No television stations in states with legal marijuana have run recreational pot ads , with broadcasters shying away out of fear of losing federally managed licenses .",['OTHER']
"It even mentions “ broadcast ” and “ cable ” communications in establishing a standard that pot ads can only be shown where 71.6 percent of the audience is “ reasonably expected ” to be 21 or older , so pot ads could be shown on programs where the 28.4 percent of underage viewers still means millions of people .",['OTHER']
The advent of the many different brands of pot would create a whole new industry that would mirror the alcohol and tobacco industries .,['LEGAL_DRUGS']
It imposes standards that make pot safer .,['HARM']
"That system brings the pot trade , which already thrives , let ’s recall , out of the dangerous , criminal shadows and into the open .",['ILLEGAL_TRADE']
MASON TVERT : The real gateway here is the gateway into the underground market that we are sending every adult marijuana consumer through .,"['GATEWAY_DRUG', 'ILLEGAL_TRADE']"
"And when I ' m saying that , I ' m talking about big peer reviewed studies done by reputable places that have shown us , without a doubt , that it is a gateway substance .",['GATEWAY_DRUG']
"The psychedelic drugs allow exploration of this interior world , and insights into its nature .",['OTHER']
"There is thus a moral imperative to experiment with drugs in terms of human progress , teleological development , or just increased artistic creativity ; such ideas are central to Cognitive Liberty , Stoned Ape Hypothesis and Aldous Huxley ' s The Doors of Perception .",['HEALTH/PSYCHOLOGICAL_EFFECTS']
"In other words , people experiment with what is often thought of as a "" harmless "" drug .",['HARM']
"In some religious practice , drugs are sometimes used as a conduit to an oceanic feeling or divine union , equated with mysticism or entheogenic ( ' that which causes God to be within an individual ' ) experiences .",['OTHER']
Many religions and moral codes prohibit the use of intoxicating substances .,['COMMUNITY/SOCIATAL_EFFECTS']
"“ If we already have legal substances out there that are intoxicating and problematic , we have our DUI ’s , and we have our lung issues and we have our secondary issues through cigarette smoking , why would we legalize something else that we know to be an intoxicating substance , directly affect your brain and your cognitive function .","['HEALTH/PSYCHOLOGICAL_EFFECTS', 'LEGAL_DRUGS']"
My argument ( and this argument is supported by the segment in Dr. Gupta ' s documentary where the effects of THC-rich marijuana on young forming brains is explored ) is that it is our responsibility to regulate this narcotic .,['HEALTH/PSYCHOLOGICAL_EFFECTS']
"According to the National Institute on Drug Abuse , whereas alcohol is broken down relatively quickly in the human body , THC ( tetrahydrocannabinol , the main active chemical in marijuana ) is stored in organs and fatty tissues , allowing it to remain in a user ’s body for days or even weeks after consumption .",['LEGAL_DRUGS']
"Further , marijuana metabolites are found in arrestees ’ urine more frequently than those of any other drug .",['COMMUNITY/SOCIATAL_EFFECTS']
"Prosecutors , judges , police officers , detectives , parole or probation officers , and even defense attorneys know that the vast majority of defendants arrested for violent crimes test positive for illegal drugs , including marijuana .",['COMMUNITY/SOCIATAL_EFFECTS']
There is no field sobriety test like there is with alcohol .,['LEGAL_DRUGS']
