sentence,labels
"Yet it might also draw in , say , candidates from more affluent backgrounds who will now compete for the same jobs .",['LOW-SKILLED']
"Another casualty here could be worker benefits , such as paid vacation , reimbursed parking , or even gym memberships .",['MOTIVATION/CHANCES']
"Even low-skill , entry-level positions in many areas already pay higher than minimum wage .",['SOCIAL_JUSTICE/INJUSTICE']
"People who keep their jobs get more money ; those who lose their jobs , or fail to get new ones , suffer .","['UN/EMPLOYMENT_RATE', 'SOCIAL_JUSTICE/INJUSTICE']"
"This would ironically hit young , inexperienced and low-skill workers the hardest , as they have the least bargaining power and are typically the first to be fired .","['LOW-SKILLED', 'CAPITAL_VS_LABOR']"
And it is clearly desirable for households that engage in full-time work not to live in poverty .,['SOCIAL_JUSTICE/INJUSTICE']
Why throw more money at someone who is content with staying put .,['SOCIAL_JUSTICE/INJUSTICE']
Employers might slash their payrolls to preserve profits .,"['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
"A 2014 study of 400 US Chief Financial Officers ( CFOs ) by Campbell Harvey , PhD , J. Paul Sticht Professor of International Business at Duke University , found that 40 % of CFOs would reduce employee benefits if the minimum wage were raised to $ 10 an hour .",['MOTIVATION/CHANCES']
It creates a certain amount of structural unemployment .,['UN/EMPLOYMENT_RATE']
A study by Hoffman and Trace found the result anticipated by traditional theory : a detrimental effect on employment .,['UN/EMPLOYMENT_RATE']
Companies can be more selective in those whom they employ thus the least skilled and least experienced will typically be excluded .,['LOW-SKILLED']
THE HIGHER YOU MAKE THE MINIMUMWAGE THE MORE JOBS ARE GON NA BEDESTROYED .,['UN/EMPLOYMENT_RATE']
High employee turnover costs businesses time and money in recruiting and training new workers .,"['TURNOVER', 'COMPETITION/BUSINESS_CHALLENGES']"
Making the entry-level jobs higher paying increases the risk that workers will get stuck in them for longer instead of moving on to something more rewarding .,['MOTIVATION/CHANCES']
How will a pay increase affect other costs that they have ( such as qualifying for low cost health care or other assistance ) ?,['WELFARE']
"If a company can barely afford to pay their employees based on a higher wage increase , chances are they wont be hiring .","['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
54 % said they would decrease hiring levels .,['UN/EMPLOYMENT_RATE']
"While some employees may see the benefits of a wage increase , others may be faced with no job and struggling to find a new one .",['UN/EMPLOYMENT_RATE']
"But what I did gain from those jobs is a tremendous amount of experience , and how to operate in the world and how to relate to different people , and how to become a responsible individual .",['MOTIVATION/CHANCES']
"Competition Will Intensify : If minimum wage increases , overly qualified individuals will be vying for minimum wage positions , pushing younger , inexperienced workers out of the running and robbing them of their opportunity to gain experience and knowledge to build a resume for themselves and enter the workforce .","['LOW-SKILLED', 'MOTIVATION/CHANCES']"
"This could cause companies to face financial distress , or possible face closing down if they find that paying their employees is not going to be financially available anymore .",['COMPETITION/BUSINESS_CHALLENGES']
Increasing employment opportunity gives low-skilled workers the best chance of finding employment and climbing up the economic mobility ladder .,"['LOW-SKILLED', 'MOTIVATION/CHANCES']"
Many unskilled workers will be unable to find work and will be denied valuable on-the-job training and the opportunity to acquire experience and skills .,"['LOW-SKILLED', 'MOTIVATION/CHANCES']"
"Firms will hire all the workers it makes sense to hire at prevailing wages , the thinking goes , so any minimum wage that forces firms to pay existing workers more will make those jobs uneconomical , leading to sackings .",['UN/EMPLOYMENT_RATE']
"In the passage it says , ” If an employer has a tight compensation budget and the minimum wage is raised , it means they can no longer compensate the same number of employees at a higher rate and must make layoffs to remain within budget . ”","['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
"More opportunity for jobs : If these minimum wage employees are spending more , then businesses are earning more and need to hire more employees to keep up with the increased sales from the minimum wage employees who are buying more .","['ECONOMIC_IMPACT', 'UN/EMPLOYMENT_RATE']"
"It could cause layoffs , fewer , hiring , competion , and applied insistenty .",['UN/EMPLOYMENT_RATE']
"If these new workers are typically more affluent — perhaps middle-income spouses or retirees — and end up taking some jobs held by poorer workers , a higher minimum could harm the truly disadvantaged .",['SOCIAL_JUSTICE/INJUSTICE']
"This means that workers are less likely to look for a new job , make pay demands , or quit outright .",['MOTIVATION/CHANCES']
"If I am making $ 15 right now at a bank , and someone is making $ 12 at a fast-food restaurant , and that gets raised to $ 15 , it creates pressure to raise the wages of that bank teller .",['COMPETITION/BUSINESS_CHALLENGES']
"A more practical solution is to join the workforce at the low end of the wage scale , build your skills , get an education and move up the ladder to a better paying job just as members of the workforce have done for generations .",['MOTIVATION/CHANCES']
We must ensure that no full-time worker lives in poverty .,['SOCIAL_JUSTICE/INJUSTICE']
"Or they might start hiring older , more experienced workers in lieu of teenagers to get more bang for their buck .",['LOW-SKILLED']
""" What you ought to do is make it easier to hire people . """,['UN/EMPLOYMENT_RATE']
Raising the wage will make it more expensive to hire younger and low-skill workers .,['LOW-SKILLED']
Because it will make it more expensive for businesses to hire young and low-skill workers at a time of crisis-level unemployment .,"['LOW-SKILLED', 'UN/EMPLOYMENT_RATE']"
"• The possibility that a higher minimum wage would attract more experienced workers and keep them in lower-wage jobs longer , blocking young people or people with limited work experience from entry-level jobs .","['LOW-SKILLED', 'MOTIVATION/CHANCES']"
"Practically nobody spends their whole life flipping burgers or folding sweaters , they say , and we should n't make it expensive for companies to hire entry-level workers .","['LOW-SKILLED', 'COMPETITION/BUSINESS_CHALLENGES']"
That could reduce the number of minimum wage jobs available .,['UN/EMPLOYMENT_RATE']
"Young workers willing to accept $ 5 per hour for low-level work or to gain valuable experience should be allowed to do so , Jacoby argued , especially if the alternative is being unable to find a job at all .","['UN/EMPLOYMENT_RATE', 'MOTIVATION/CHANCES']"
This important because they can make more money because less people are likely to quit .,['TURNOVER']
Too many people are earning “ minimum ” wage because either they ca n’t or wo n’t apply themselves to becoming more valuable employees through education and training .,['MOTIVATION/CHANCES']
"The job losses could occur as a result of higher wages placing a greater strain on companies , which could lead to cutting jobs , reducing employee hours , and other methods to save the company money .","['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
"It also encourages people to join the work force , rather than seek other illegal means of earning money such as selling drugs or prostitution .",['MOTIVATION/CHANCES']
The inefficiency occurs when there are a greater number of workers that want the higher paying jobs than there are employers willing to pay the higher wages .,['UN/EMPLOYMENT_RATE']
"If employers find that a wage increase for all their employees if going to financially hurt the company until it can adjust or permanently , employers are more likely to give temporary or permanent layoffs .","['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
"US News argues , "" Raising the minimum wage makes it harder for these inexperienced workers to find a job , because businesses will either eliminate positions or choose to hire someone with more experience at the higher mandated wage .","['LOW-SKILLED', 'UN/EMPLOYMENT_RATE']"
"Additionally , retaining workers over the long haul and / or maintaining a cohesive team of employees can be tough , because the pay does n't encourage talented individuals to stick around .","['TURNOVER', 'MOTIVATION/CHANCES']"
"Some staff at the Seattle-area nonprofit organization , Full Life Care , asked for a reduction in hours after the minimum wage was raised , citing concerns that the increase will mean they lose their housing subsidies yet they are still unable to afford market-rate rents .",['WELFARE']
"The goal , then , is to get in at that wage , develop skills and quickly work your way out of minimum wage and up the pay scale .",['MOTIVATION/CHANCES']
It results in job losses .,['UN/EMPLOYMENT_RATE']
Employers will give these employees a shot only if it ’s not too expensive for them to do so .,['MOTIVATION/CHANCES']
