sentence,labels
It removes the jurisdiction from the federal courts which allows the states to pass protection to the unborn .,['FETAL/NEWBORN_RIGHTS']
It removes reproductive freedom and defies both common sense and humane public policy .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"We support reproductive freedom , which means that an individual woman should be able to make her own choice .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
""" Reproductive choice empowers women by giving them control over their own bodies .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Reproductive choice protects women from financial disadvantage .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"If your candidate focuses on restrictive laws , you will drive women underground , which will increase their financial hardship and many will risk their health and lives , but you will not reduce abortions .",['ILLEGAL_ABORTIONS']
"This would , of course , require overturning the many , many laws passed in recent years by the GOP at the state-level aimed at doing the precise opposite , and may even require overturning the Hyde Amendment , which bars federal funding for abortion , thus preventing poor women from receiving elective abortions except in cases of rape , incest , and their lives .","['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH', 'RAPE', 'FUNDING_OF_ABORTION']"
"Ironically , restrictive laws pushed by Right to Lifers , such as mandatory parental involvement and cutoff of Medicaid for poor women ’s abortions , cause delay and lead to increased numbers of late abortions .",['FUNDING_OF_ABORTION']
"The growth of local legislation to make abortion ever harder to obtain , particularly for poorer women — and particularly for poorer women in the South — continues , with its special dose of sanctimonious cruelty , forcing women to listen to long lectures on the lives they are supposedly carrying and killing , and forcing unwilling doctors to deliver them .","['FETAL/NEWBORN_RIGHTS', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Illegal abortions were big business , as back-alley practitioners were able to extract huge fees from desperate women .",['ILLEGAL_ABORTIONS']
""" Back alley "" abortions would increase if it were made illegal , leading to increased risk of young women dying or becoming sterile .",['ILLEGAL_ABORTIONS']
"CDC researchers have also concluded that today ’s abortion procedures will not adversely affect a woman ’s future reproduction , and have said , “ the reality is that legalized abortion has had a definite impact on the health of American women ( by providing them with a safer way to terminate their pregnancies than by either illegal abortion or childbirth ) . ”","['ILLEGAL_ABORTIONS', 'SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']"
There is no evidence that either medical or modern surgical abortion impacts future fertility .,['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
"In the 21st century , the WHO recommend a suction-based technique for surgical abortion , rendering the risk to future fertility negligible .",['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
"And early abortion can be handled with pills , suction , and a variety of ways being explored , and it is uncommon for abortion of late developed babies .",['OTHER']
Most people have little trouble differentiating abortion from murder and they instinctively choose abortion over infanticide just as they choose contraception over abortion when both are freely available .,"['FETAL/NEWBORN_RIGHTS', 'RESPONSIBILITY']"
"When faced with the reality of an unwanted pregnancy for themselves or their daughters , many Right to Lifers change their views and choose abortion .",['OTHER']
"When the Supreme Court invalidated all state laws against abortion , it was nothing less than the application of their own morality – one that believes you ' re not a person until you ' re born .",['FETAL/NEWBORN_RIGHTS']
"On Oct. 28 , 2013 , a US district court judge in Austin prevented that portion of the law from going into effect , saying it is "" without a rational basis and places a substantial obstacle in the path of a woman seeking an abortion of a nonviable fetus . ”","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"But abortion clinics in Texas , including lead plaintiff Whole Woman ' s Health , argue that the law has no real medical justification and unduly burdens almost a million women in the state who will have to drive hundreds of miles to obtain an abortion now that the law has shut down over three-quarters of the state ' s clinics .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"In Texas , where the abortion laws have become more restrictive and access has dropped more than 100,000 women and possibly up to 240,000 have attempted home or illegal abortions .",['ILLEGAL_ABORTIONS']
Texas has attempted to justify the law as a way to protect women from the dangers of abortion .,['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
"She then peppered the state ' s lawyers with questions about why Texas does n't go after other , riskier medical issues , such as colonoscopies , which are 28 times riskier than an abortion .",['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
""" They also said the mortality rate of a colonoscopy is more than 40 times greater than that of an abortion .",['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
The mortality rate of a colonoscopy is more than 40 times greater than that of an abortion .,['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
Sotomayor says colonoscopies have more complications .,['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
May even affect the social life of a woman who succeeds in this procedure .,['OTHER']
"Further , women would once more be forced to break the law to receive medical care , and once more their dignity would be lost in the process .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Supporters say all the measures would protect women ’s health .,['OTHER']
"It also lacks an exception to protect women ’s health -- a requirement that is constitutionally compelled , as the Supreme Court made clear in its recent ruling in Stenberg v . Carhart .",['OTHER']
"By failing to freely provide this , society also fails to support their fundamental rights , not as women , but as people .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Women ’s rights clearly include their right to health and to make fully informed decisions regarding their bodies .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
In line with a woman ’s right to life is also her right to mitigate the risk to her person .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
The bottom line of this argument is that the same thing that protects your right to do as you wish is the same thing that protects a woman ’s natural right to choose what to do with her own body .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"“ My Body , My Choice ” – Women have the right to choose what to do with their body .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"If we want to be able to say that we have no gender biases or gender discrimination , and man and woman have equal rights to pursue the life that they choose to pursue , women must have a choice .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"That is why we must offer women a choice , and if they choose the latter of justice , that is their consequence to endure , like much of every other decisions we make in our lives .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
We should stand beside women in unimaginably difficult circumstances and give them every opportunity to choose life : change the structures that make the world a place where it is difficult for some women to choose life .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
We do need to stand with women and make it easier for them to choose life ; and we need to walk with women whose situations have not been so fortunate .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Women also want to live in a society that , at the very same time , cherishes our shared , and indeed , wondrous capacity to bear new human life .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
The nature of the life in the woman is human .,['FETAL/NEWBORN_RIGHTS']
- Can a woman be forced to produce a life ?,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Can you not see that the idea is to educate women that they may be self-reliant , self-sustaining , self-respected ?","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
This concept is fundamental for women .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Women develop an emotional bond with a child when they carry it through the full term and go through the experience of delivery .,['OTHER']
"There is a possibility that her own life might be at risk , if she delivers the child .",['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']
"She is the only person who knows best , if she would be able to take care of the unplanned child or not .","['CONSEQUENCES_OF_CHILDBIRTH', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"She owes nothing to the child now alive inside of her , and need not continue supporting that child with her body .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"We give her the inhumane ( but for 42 years , constitutionally protected ) right to decide the fate of another human being , of a vulnerable child — her child — to whom she properly owes an affirmative duty of care .","['FETAL/NEWBORN_RIGHTS', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Therefore , to vindicate her rights at that point rather than enslave her to her fetus ( and all sides agree that she is a person with the right not to be enslaved among other rights , whenever they attach , whereas status of the fetus is controversial ) , the fetus must be removed .","['FETAL/NEWBORN_RIGHTS', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
The right of the unborn to live supersedes any right of a woman to “ control her own body . ”,"['FETAL/NEWBORN_RIGHTS', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
